image_path,original_size,method,compressed_size,compression_ratio,compression_time,decompression_time,psnr,ssim
mountains/mountains_000091.png,54208,JPEG_Q85,43780,1.2381909547738694,0.0008687973022460938,2.4080276489257812e-05,40.7141993593807,0.9996345860391694
mountains/mountains_000091.png,54208,Haar_T5.0,2097328,0.025846219570806284,0.01143193244934082,0.014281272888183594,8.913815767968952,0.5219452703586102
mountains/mountains_000091.png,54208,DCT_Q50,1528443,0.035466157390233066,2.8061001300811768,3.4513630867004395,32.692782229704264,0.9976808896694185
mountains/mountains_000249.png,180670,PNG_Lossless,635102,0.28447399000475515,0.02353501319885254,4.7206878662109375e-05,inf,1.0
mountains/mountains_000249.png,180670,JPEG_Q85,126038,1.4334565765880132,0.0020971298217773438,2.7894973754882812e-05,34.42015899042877,0.9967431000823336
mountains/mountains_000249.png,180670,Haar_T5.0,2097328,0.08614293996933241,0.010622024536132812,0.013959884643554688,21.34282400759737,0.9270211587678119
mountains/mountains_000249.png,180670,DCT_Q50,2139752,0.0844350186376739,3.887057304382324,4.881980895996094,25.16908317696324,0.9724839484147724
mountains/mountains_000827.png,61507,PNG_Lossless,220411,0.27905594548366464,0.0179440975189209,2.8848648071289062e-05,inf,1.0
mountains/mountains_000827.png,61507,JPEG_Q85,43899,1.4011025308093579,0.0009791851043701172,2.8133392333984375e-05,38.44183346059157,0.9988155553904302
mountains/mountains_000827.png,61507,Haar_T5.0,2097328,0.029326361923361535,0.010322093963623047,0.013944149017333984,6.574265050421911,0.0
mountains/mountains_000827.png,61507,DCT_Q50,1494477,0.04115620380909174,2.726562023162842,3.3418021202087402,30.18140731164246,0.992036060893749
mountains/mountains_000053.png,32287,PNG_Lossless,139403,0.23160907584485269,0.030627965927124023,3.504753112792969e-05,inf,1.0
mountains/mountains_000053.png,32287,JPEG_Q85,22383,1.4424786668453737,0.0006761550903320312,3.504753112792969e-05,43.53117259935226,0.9994994425471152
mountains/mountains_000053.png,32287,Haar_T5.0,2097328,0.015394349381689465,0.010355949401855469,0.013267993927001953,6.7116017149396,0.0
mountains/mountains_000053.png,32287,DCT_Q50,1222785,0.026404478301582043,2.218493938446045,2.7467520236968994,35.904825509582324,0.997123810032287
mountains/mountains_000339.png,90186,PNG_Lossless,285697,0.3156700980409315,0.027087926864624023,4.1961669921875e-05,inf,1.0
mountains/mountains_000339.png,90186,JPEG_Q85,55423,1.6272305721451383,0.0010821819305419922,2.574920654296875e-05,36.993278434630874,0.9984528302302277
mountains/mountains_000339.png,90186,Haar_T5.0,2097328,0.04300042721024084,0.010881900787353516,0.014276266098022461,10.083363186674351,0.4505574294142229
mountains/mountains_000339.png,90186,DCT_Q50,1426554,0.06321947854760493,2.5728707313537598,3.1845712661743164,28.257159589766317,0.9883977544857754
snow/snow_000652.png,69037,PNG_Lossless,266443,0.25910607522059126,0.022680997848510742,2.5987625122070312e-05,inf,1.0
snow/snow_000652.png,69037,JPEG_Q85,59978,1.151038714195205,0.0011341571807861328,2.6941299438476562e-05,36.145102262541464,0.9976457187446655
snow/snow_000652.png,69037,Haar_T5.0,2097328,0.03291664441613329,0.011193990707397461,0.013775110244750977,6.542606176940955,0.22390924413608299
snow/snow_000652.png,69037,DCT_Q50,1426554,0.048394242349045324,2.609035015106201,3.21525502204895,27.68319033893411,0.9833286289512068
snow/snow_000754.png,46067,PNG_Lossless,210744,0.2185922256386896,0.0482330322265625,5.91278076171875e-05,inf,1.0
snow/snow_000754.png,46067,JPEG_Q85,28541,1.6140639781367156,0.0008308887481689453,3.409385681152344e-05,44.07493747476029,0.9983164468472973
snow/snow_000754.png,46067,Haar_T5.0,2097328,0.021964614023176156,0.011622905731201172,0.01489114761352539,14.783066148449924,0.2994721726205681
snow/snow_000754.png,46067,DCT_Q50,1426554,0.03229250347340514,2.621119976043701,3.2719919681549072,36.14164282134421,0.989570306723671
snow/snow_000709.png,78163,PNG_Lossless,307257,0.2543896477541602,0.024082183837890625,5.412101745605469e-05,inf,1.0
snow/snow_000709.png,78163,JPEG_Q85,51448,1.5192621676255638,0.0010688304901123047,3.0279159545898438e-05,40.114657599824795,0.9984823784048075
snow/snow_000709.png,78163,Haar_T5.0,2097328,0.03726789515040089,0.011840105056762695,0.014642000198364258,10.783813418764623,0.37151628985847174
snow/snow_000709.png,78163,DCT_Q50,1426554,0.054791476523145984,2.6459648609161377,3.266796112060547,31.669461080772653,0.9894000006376888
snow/snow_000088.png,60713,PNG_Lossless,272976,0.22241149405075905,0.037384033203125,5.125999450683594e-05,inf,1.0
snow/snow_000088.png,60713,JPEG_Q85,39905,1.5214384162385666,0.0010080337524414062,3.3855438232421875e-05,41.09822905865312,0.9991157639886623
snow/snow_000088.png,60713,Haar_T5.0,2097328,0.028947784991188788,0.011636972427368164,0.014997005462646484,7.584575879849895,0.05071549219091323
snow/snow_000088.png,60713,DCT_Q50,1528443,0.03972212244748414,2.833395004272461,3.5326147079467773,33.0500814512638,0.9943751843026208
snow/snow_000985.png,62088,PNG_Lossless,264676,0.23458114827184937,0.03872394561767578,5.793571472167969e-05,inf,1.0
snow/snow_000985.png,62088,JPEG_Q85,42077,1.475580483399482,0.0010128021240234375,4.100799560546875e-05,39.52227209872057,0.9992017202598309
snow/snow_000985.png,62088,Haar_T5.0,2097328,0.029603381063906076,0.010587930679321289,0.014063119888305664,11.085570818899841,0.4761198334212335
snow/snow_000985.png,62088,DCT_Q50,1426554,0.04352306326994982,2.6120498180389404,3.208475351333618,31.42284292258896,0.9948339375021287
