image_path,original_size,method,compressed_size,compression_ratio,compression_time,decompression_time,psnr,ssim
mountains/mountains_000339.png,90186,JPEG_Q85,55423,1.6272305721451383,0.0013670921325683594,0.00010323524475097656,36.993278434630874,0.9984528302302278
mountains/mountains_000339.png,90186,Haar_T5.0,2097327,0.04300044771273149,0.03648066520690918,0.07235264778137207,10.083363186674351,0.45055742941422267
mountains/mountains_000339.png,90186,DCT_Q50,1426553,0.06321952286385434,4.6804282665252686,5.59422492980957,28.257159589766317,0.988397754485775
snow/snow_000652.png,69037,PNG_Lossless,266443,0.25910607522059126,0.07176733016967773,0.000110626220703125,inf,1.0
snow/snow_000652.png,69037,JPEG_Q85,59978,1.151038714195205,0.0013577938079833984,6.699562072753906e-05,36.145102262541464,0.9976457187446657
snow/snow_000652.png,69037,Haar_T5.0,2097327,0.032916660110702815,0.11111688613891602,0.3261840343475342,6.542606176940955,0.22390924413608304
snow/snow_000652.png,69037,DCT_Q50,1426553,0.04839427627294605,4.653527498245239,5.697619676589966,27.683154031370186,0.9833284874425189
snow/snow_000754.png,46067,PNG_Lossless,210895,0.21843571445506058,0.1544046401977539,0.00014257431030273438,inf,1.0
snow/snow_000754.png,46067,JPEG_Q85,28541,1.6140639781367156,0.0009360313415527344,7.867813110351562e-05,44.07493747476029,0.9983164468472971
snow/snow_000754.png,46067,Haar_T5.0,2097327,0.02196462449584638,0.04345273971557617,0.12044525146484375,14.783066148449924,0.29947217262056813
snow/snow_000754.png,46067,DCT_Q50,1426553,0.032292526110141016,4.679423809051514,5.571504592895508,36.14164282134421,0.9895703067236707
snow/snow_000709.png,78163,PNG_Lossless,307257,0.2543896477541602,0.0525360107421875,0.00013327598571777344,inf,1.0
snow/snow_000709.png,78163,JPEG_Q85,51448,1.5192621676255638,0.0011832714080810547,6.818771362304688e-05,40.114657599824795,0.9984823784048075
snow/snow_000709.png,78163,Haar_T5.0,2097327,0.037267912919635326,0.03662252426147461,0.05889010429382324,10.783813418764623,0.37151628985847185
snow/snow_000709.png,78163,DCT_Q50,1426553,0.05479151493144664,4.673515319824219,5.699726581573486,31.66946108077265,0.989400000637689
snow/snow_000088.png,60713,PNG_Lossless,273100,0.22231050897107288,0.10971975326538086,0.0001430511474609375,inf,1.0
snow/snow_000088.png,60713,JPEG_Q85,39905,1.5214384162385666,0.001107931137084961,6.842613220214844e-05,41.09822905865312,0.9991157639886626
snow/snow_000088.png,60713,Haar_T5.0,2097327,0.028947798793416572,0.0330047607421875,0.046466827392578125,7.584575879849895,0.05071549219091322
snow/snow_000088.png,60713,DCT_Q50,1528442,0.03972214843611992,5.018482208251953,6.037526845932007,33.0500814512638,0.9943751843026208
snow/snow_000985.png,62088,PNG_Lossless,264788,0.23448192516277172,0.11911988258361816,0.000141143798828125,inf,1.0
snow/snow_000985.png,62088,JPEG_Q85,42077,1.475580483399482,0.0011637210845947266,7.319450378417969e-05,39.52227209872057,0.9992017202598311
snow/snow_000985.png,62088,Haar_T5.0,2097327,0.02960339517872034,0.014513254165649414,0.036649227142333984,11.08557081889984,0.4761198334212334
snow/snow_000985.png,62088,DCT_Q50,1426553,0.04352309377920063,4.6933910846710205,5.607934951782227,31.42284292258896,0.9948339375021291
